Key,Score,First Word,antibiotic,gene
tobramycin_K07789,3,Strong,tobramycin,K07789
tobramycin_K07799,2,Moderate,tobramycin,K07799
tobramycin_K08151,3,Strong,tobramycin,K08151
tobramycin_K08161,3,Strong,tobramycin,K08161
tobramycin_K08162,3,Strong,tobramycin,K08162
tobramycin_K08167,2,Moderate,tobramycin,K08167
tobramycin_K08217,3,Strong,tobramycin,K08217
tobramycin_K09476,2,Moderate,tobramycin,K09476
tobramycin_K10673,3,Strong,tobramycin,K10673
tobramycin_K12340,3,Strong,tobramycin,K12340
tobramycin_K13632,3,Strong,tobramycin,K13632
tobramycin_K15974,2,Moderate,tobramycin,K15974
tobramycin_K17881,3,Strong,tobramycin,K17881
tobramycin_K18095,3,Strong,tobramycin,K18095
tobramycin_K18129,3,Strong,tobramycin,K18129
tobramycin_K18131,3,Strong,tobramycin,K18131
tobramycin_K18135,3,Strong,tobramycin,K18135
tobramycin_K18138,3,Strong,tobramycin,K18138
tobramycin_K18139,3,Strong,tobramycin,K18139
tobramycin_K18141,3,Strong,tobramycin,K18141
tobramycin_K18142,3,Strong,tobramycin,K18142
tobramycin_K18145,3,Strong,tobramycin,K18145
tobramycin_K18147,3,Strong,tobramycin,K18147
tobramycin_K18294,3,Strong,tobramycin,K18294
tobramycin_K18295,3,Strong,tobramycin,K18295
tobramycin_K18297,3,Strong,tobramycin,K18297
tobramycin_K18298,3,Strong,tobramycin,K18298
tobramycin_K18299,3,Strong,tobramycin,K18299
tobramycin_K18300,3,Strong,tobramycin,K18300
tobramycin_K18302,3,Strong,tobramycin,K18302
tobramycin_K18303,3,Strong,tobramycin,K18303
tobramycin_K18305,3,Strong,tobramycin,K18305
tobramycin_K18307,3,Strong,tobramycin,K18307
tobramycin_K18476,2,Moderate,tobramycin,K18476
tobramycin_K18698,3,Strong,tobramycin,K18698
tobramycin_K18699,2,Moderate,tobramycin,K18699
tobramycin_K18780,3,Strong,tobramycin,K18780
tobramycin_K18782,3,Strong,tobramycin,K18782
tobramycin_K18815,3,Strong,tobramycin,K18815
tobramycin_K18816,3,Strong,tobramycin,K18816
tobramycin_K18845,3,Strong,tobramycin,K18845
tobramycin_K18892,2,Moderate,tobramycin,K18892
tobramycin_K18898,3,Strong,tobramycin,K18898
tobramycin_K18902,3,Strong,tobramycin,K18902
tobramycin_K18934,2,Moderate,tobramycin,K18934
tobramycin_K18972,3,Strong,tobramycin,K18972
tobramycin_K18975,3,Strong,tobramycin,K18975
tobramycin_K19215,-1,Evidence,tobramycin,K19215
tobramycin_K19272,3,Strong,tobramycin,K19272
tobramycin_K19274,3,Strong,tobramycin,K19274
tobramycin_K19275,3,Strong,tobramycin,K19275
tobramycin_K19276,3,Strong,tobramycin,K19276
tobramycin_K19277,3,Strong,tobramycin,K19277
tobramycin_K19278,3,Strong,tobramycin,K19278
tobramycin_K19299,3,Strong,tobramycin,K19299
tobramycin_K19300,3,Strong,tobramycin,K19300
tobramycin_K19301,3,Strong,tobramycin,K19301
tobramycin_K19315,3,Strong,tobramycin,K19315
tobramycin_K19586,3,Strong,tobramycin,K19586
tobramycin_K19593,3,Strong,tobramycin,K19593
tobramycin_K19594,2,Moderate,tobramycin,K19594
tobramycin_K19883,3,Strong,tobramycin,K19883
tobramycin_K21134,3,Strong,tobramycin,K21134
tobramycin_K21135,3,Strong,tobramycin,K21135
tobramycin_K21136,2,Moderate,tobramycin,K21136
trimethoprim-sulfamethoxazole_K00287,3,Strong,trimethoprim-sulfamethoxazole,K00287
trimethoprim-sulfamethoxazole_K00638,3,Strong,trimethoprim-sulfamethoxazole,K00638
trimethoprim-sulfamethoxazole_K00663,-1,Evidence,trimethoprim-sulfamethoxazole,K00663
trimethoprim-sulfamethoxazole_K00796,3,Strong,trimethoprim-sulfamethoxazole,K00796
trimethoprim-sulfamethoxazole_K02547,3,Strong,trimethoprim-sulfamethoxazole,K02547
trimethoprim-sulfamethoxazole_K02622,2,Moderate,trimethoprim-sulfamethoxazole,K02622
trimethoprim-sulfamethoxazole_K03297,3,Strong,trimethoprim-sulfamethoxazole,K03297
trimethoprim-sulfamethoxazole_K03327,3,Strong,trimethoprim-sulfamethoxazole,K03327
trimethoprim-sulfamethoxazole_K03446,2,Moderate,trimethoprim-sulfamethoxazole,K03446
trimethoprim-sulfamethoxazole_K03543,3,Strong,trimethoprim-sulfamethoxazole,K03543
trimethoprim-sulfamethoxazole_K03585,3,Strong,trimethoprim-sulfamethoxazole,K03585
trimethoprim-sulfamethoxazole_K03587,3,Strong,trimethoprim-sulfamethoxazole,K03587
trimethoprim-sulfamethoxazole_K03712,3,Strong,trimethoprim-sulfamethoxazole,K03712
trimethoprim-sulfamethoxazole_K07552,3,Strong,trimethoprim-sulfamethoxazole,K07552
trimethoprim-sulfamethoxazole_K07637,2,Moderate,trimethoprim-sulfamethoxazole,K07637
trimethoprim-sulfamethoxazole_K07788,2,Moderate,trimethoprim-sulfamethoxazole,K07788
trimethoprim-sulfamethoxazole_K07789,3,Strong,trimethoprim-sulfamethoxazole,K07789
trimethoprim-sulfamethoxazole_K07799,3,Strong,trimethoprim-sulfamethoxazole,K07799
trimethoprim-sulfamethoxazole_K08161,2,Moderate,trimethoprim-sulfamethoxazole,K08161
trimethoprim-sulfamethoxazole_K08162,3,Strong,trimethoprim-sulfamethoxazole,K08162
trimethoprim-sulfamethoxazole_K08167,3,Strong,trimethoprim-sulfamethoxazole,K08167
trimethoprim-sulfamethoxazole_K08217,-1,Evidence,trimethoprim-sulfamethoxazole,K08217
trimethoprim-sulfamethoxazole_K12340,3,Strong,trimethoprim-sulfamethoxazole,K12340
trimethoprim-sulfamethoxazole_K15547,2,Moderate,trimethoprim-sulfamethoxazole,K15547
trimethoprim-sulfamethoxazole_K15550,3,Strong,trimethoprim-sulfamethoxazole,K15550
trimethoprim-sulfamethoxazole_K18095,2,Moderate,trimethoprim-sulfamethoxazole,K18095
trimethoprim-sulfamethoxazole_K18130,3,Strong,trimethoprim-sulfamethoxazole,K18130
trimethoprim-sulfamethoxazole_K18131,3,Strong,trimethoprim-sulfamethoxazole,K18131
trimethoprim-sulfamethoxazole_K18139,3,Strong,trimethoprim-sulfamethoxazole,K18139
trimethoprim-sulfamethoxazole_K18141,3,Strong,trimethoprim-sulfamethoxazole,K18141
trimethoprim-sulfamethoxazole_K18142,2,Moderate,trimethoprim-sulfamethoxazole,K18142
trimethoprim-sulfamethoxazole_K18147,3,Strong,trimethoprim-sulfamethoxazole,K18147
trimethoprim-sulfamethoxazole_K18295,3,Strong,trimethoprim-sulfamethoxazole,K18295
trimethoprim-sulfamethoxazole_K18298,2,Moderate,trimethoprim-sulfamethoxazole,K18298
trimethoprim-sulfamethoxazole_K18300,3,Strong,trimethoprim-sulfamethoxazole,K18300
trimethoprim-sulfamethoxazole_K18301,2,Moderate,trimethoprim-sulfamethoxazole,K18301
trimethoprim-sulfamethoxazole_K18302,1,Weak,trimethoprim-sulfamethoxazole,K18302
trimethoprim-sulfamethoxazole_K18305,2,Moderate,trimethoprim-sulfamethoxazole,K18305
trimethoprim-sulfamethoxazole_K18307,2,Moderate,trimethoprim-sulfamethoxazole,K18307
trimethoprim-sulfamethoxazole_K18589,3,Strong,trimethoprim-sulfamethoxazole,K18589
trimethoprim-sulfamethoxazole_K18590,3,Strong,trimethoprim-sulfamethoxazole,K18590
trimethoprim-sulfamethoxazole_K18591,3,Strong,trimethoprim-sulfamethoxazole,K18591
trimethoprim-sulfamethoxazole_K18698,3,Strong,trimethoprim-sulfamethoxazole,K18698
trimethoprim-sulfamethoxazole_K18767,2,Moderate,trimethoprim-sulfamethoxazole,K18767
trimethoprim-sulfamethoxazole_K18768,3,Strong,trimethoprim-sulfamethoxazole,K18768
trimethoprim-sulfamethoxazole_K18781,3,Strong,trimethoprim-sulfamethoxazole,K18781
trimethoprim-sulfamethoxazole_K18782,-1,Evidence,trimethoprim-sulfamethoxazole,K18782
trimethoprim-sulfamethoxazole_K18824,3,Strong,trimethoprim-sulfamethoxazole,K18824
trimethoprim-sulfamethoxazole_K18825,3,Strong,trimethoprim-sulfamethoxazole,K18825
trimethoprim-sulfamethoxazole_K18845,3,Strong,trimethoprim-sulfamethoxazole,K18845
trimethoprim-sulfamethoxazole_K18892,2,Moderate,trimethoprim-sulfamethoxazole,K18892
trimethoprim-sulfamethoxazole_K18901,2,Moderate,trimethoprim-sulfamethoxazole,K18901
trimethoprim-sulfamethoxazole_K18902,2,Moderate,trimethoprim-sulfamethoxazole,K18902
trimethoprim-sulfamethoxazole_K18903,3,Strong,trimethoprim-sulfamethoxazole,K18903
trimethoprim-sulfamethoxazole_K18908,3,Strong,trimethoprim-sulfamethoxazole,K18908
trimethoprim-sulfamethoxazole_K18934,2,Moderate,trimethoprim-sulfamethoxazole,K18934
trimethoprim-sulfamethoxazole_K18935,3,Strong,trimethoprim-sulfamethoxazole,K18935
trimethoprim-sulfamethoxazole_K18974,3,Strong,trimethoprim-sulfamethoxazole,K18974
trimethoprim-sulfamethoxazole_K18975,3,Strong,trimethoprim-sulfamethoxazole,K18975
trimethoprim-sulfamethoxazole_K18976,3,Strong,trimethoprim-sulfamethoxazole,K18976
trimethoprim-sulfamethoxazole_K19275,-1,Evidence,trimethoprim-sulfamethoxazole,K19275
trimethoprim-sulfamethoxazole_K19301,-1,Evidence,trimethoprim-sulfamethoxazole,K19301
trimethoprim-sulfamethoxazole_K19593,3,Strong,trimethoprim-sulfamethoxazole,K19593
trimethoprim-sulfamethoxazole_K19643,3,Strong,trimethoprim-sulfamethoxazole,K19643
trimethoprim-sulfamethoxazole_K19644,3,Strong,trimethoprim-sulfamethoxazole,K19644
trimethoprim-sulfamethoxazole_K19645,3,Strong,trimethoprim-sulfamethoxazole,K19645
trimethoprim-sulfamethoxazole_K21134,3,Strong,trimethoprim-sulfamethoxazole,K21134
trimethoprim-sulfamethoxazole_K21135,2,Moderate,trimethoprim-sulfamethoxazole,K21135
trimethoprim-sulfamethoxazole_K21136,2,Moderate,trimethoprim-sulfamethoxazole,K21136
amoxicillin_K18142,3,Strong,amoxicillin,K18142
amoxicillin-clavulanic acid_K19272,1,Weak,amoxicillin-clavulanic acid,K19272
ampicillin-sulbactam_K18294,2,Moderate,ampicillin-sulbactam,K18294
aztreonam_K18307,1,Weak,aztreonam,K18307
cefazolin_K07799,2,Moderate,cefazolin,K07799
cefotaxime_K19593,1,Weak,cefotaxime,K19593
ceftiofur_K18975,1,Weak,ceftiofur,K18975
ceftriaxone_K18145,1,Weak,ceftriaxone,K18145
chloramphenicol_K19643,-1,Evidence,chloramphenicol,K19643
ciprofloxacin_K03297,3,Strong,ciprofloxacin,K03297
clindamycin_K08217,3,Strong,clindamycin,K08217
clindamycin_K18824,3,Strong,clindamycin,K18824
doripenem_K00790,1,Weak,doripenem,K00790
erythromycin_K18302,1,Weak,erythromycin,K18302
gentamicin_K03446,2,Moderate,gentamicin,K03446
kanamycin_K08168,3,Strong,kanamycin,K08168
kanamycin_K18976,-1,Evidence,kanamycin,K18976
meropenem_K03327,3,Strong,meropenem,K03327
meropenem_K18306,3,Strong,meropenem,K18306
piperacillin-tazobactam_K18975,-1,Evidence,piperacillin-tazobactam,K18975
piperacillin-tazobactam_K21133,1,Weak,piperacillin-tazobactam,K21133
tobramycin_K08170,1,Weak,tobramycin,K08170
trimethoprim-sulfamethoxazole_K03043,3,Strong,trimethoprim-sulfamethoxazole,K03043
cefazolin_K07552,2,Moderate,cefazolin,K07552
doripenem_K00287,0,No,doripenem,K00287
gentamicin_K18553,0,No,gentamicin,K18553
kanamycin_K00687,0,No,kanamycin,K00687
